age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,CATE
35,blue-collar,married,secondary,no,860,yes,no,unknown,5,jun,884,1,-1,0,unknown,1,1.1636881339883696
26,technician,single,secondary,no,639,yes,no,unknown,6,jun,709,1,-1,0,unknown,1,0.8032369569213319
26,admin.,married,secondary,no,710,yes,yes,unknown,6,jun,1276,1,-1,0,unknown,1,0.4112414683808942
37,blue-collar,married,unknown,no,1508,no,yes,unknown,6,jun,381,1,-1,0,unknown,1,0.9629054539885844
30,admin.,single,secondary,no,223,yes,no,unknown,6,jun,862,1,-1,0,unknown,1,0.845790650125688
38,management,single,tertiary,no,619,yes,no,unknown,6,jun,460,1,-1,0,unknown,1,0.9205409762926604
37,services,divorced,secondary,no,319,yes,no,unknown,6,jun,467,1,-1,0,unknown,1,1.2022126074608908
53,technician,married,secondary,no,480,no,no,unknown,6,jun,648,1,-1,0,unknown,1,0.6961317875944428
29,blue-collar,single,primary,no,213,yes,no,unknown,6,jun,2653,1,-1,0,unknown,1,-2.184647440333451
35,management,single,tertiary,no,68,no,no,unknown,6,jun,1085,0,-1,0,unknown,1,-0.12527750154445233
28,blue-collar,married,secondary,no,2788,yes,no,unknown,6,jun,369,1,-1,0,unknown,1,2.3678267823698818
55,blue-collar,married,unknown,no,7561,no,no,unknown,6,jun,685,1,-1,0,unknown,1,0.6834609207229646
49,management,divorced,secondary,no,-46,yes,no,unknown,9,jun,1055,1,-1,0,unknown,1,0.47324475327169324
50,services,married,secondary,no,1595,no,no,unknown,9,jun,882,0,-1,0,unknown,1,-0.32214211729123815
43,management,single,tertiary,no,1046,no,no,unknown,9,jun,901,0,-1,0,unknown,1,-0.2322557303940359
58,self-employed,divorced,tertiary,no,1382,no,no,unknown,9,jun,700,0,-1,0,unknown,1,-0.43949319043514967
38,technician,married,primary,no,217,yes,no,unknown,9,jun,491,1,-1,0,unknown,1,1.8502996169176238
48,blue-collar,divorced,primary,no,183,no,no,unknown,9,jun,940,0,-1,0,unknown,1,-0.10555729517958735
59,management,married,secondary,no,1321,no,no,unknown,9,jun,3881,1,-1,0,unknown,1,-0.19195912643450738
58,blue-collar,married,secondary,no,25,no,no,unknown,9,jun,486,1,-1,0,unknown,1,0.8332674296555305
36,self-employed,single,tertiary,no,4844,no,no,unknown,9,jun,1137,1,-1,0,unknown,1,0.16820376793935962
42,entrepreneur,married,tertiary,no,5345,no,no,unknown,11,jun,878,1,-1,0,unknown,1,0.5667751770877264
41,admin.,single,secondary,no,812,no,yes,unknown,11,jun,583,1,-1,0,unknown,1,0.6740933061523967
42,admin.,married,secondary,no,105,no,no,unknown,11,jun,1159,1,-1,0,unknown,1,0.001476241701138561
39,management,married,tertiary,no,-190,no,yes,unknown,11,jun,893,1,-1,0,unknown,1,0.8392012108594132
57,housemaid,married,primary,no,625,no,yes,unknown,11,jun,867,0,-1,0,unknown,1,-0.6057775270950304
52,retired,married,unknown,no,293,no,no,unknown,11,jun,706,0,-1,0,unknown,1,-0.45838562924850795
59,retired,married,unknown,no,1033,no,no,unknown,11,jun,1199,0,-1,0,unknown,1,-0.12967654291721434
56,blue-collar,married,secondary,no,1210,no,no,unknown,11,jun,935,0,-1,0,unknown,1,-0.3568898140489087
49,management,married,tertiary,no,64,no,no,unknown,11,jun,586,0,-1,0,unknown,1,-0.5360039366709882
35,blue-collar,divorced,unknown,no,164,no,no,unknown,11,jun,967,1,-1,0,unknown,1,0.27268543496311515
36,unemployed,married,secondary,no,1766,no,no,unknown,11,jun,595,1,-1,0,unknown,1,0.8464320743293624
40,admin.,single,tertiary,no,1248,no,no,unknown,11,jun,1290,1,-1,0,unknown,1,-0.32392225861241575
55,blue-collar,married,secondary,no,0,no,no,unknown,12,jun,614,1,-1,0,unknown,1,0.7243460690591972
58,admin.,married,secondary,no,826,no,no,unknown,12,jun,885,0,-1,0,unknown,1,-0.48979161790917325
39,self-employed,married,tertiary,no,2630,no,no,unknown,12,jun,651,1,-1,0,unknown,1,0.6892344372829111
47,housemaid,single,tertiary,no,3727,no,no,unknown,12,jun,993,1,-1,0,unknown,1,0.2751435899283421
40,management,married,secondary,no,406,yes,no,unknown,12,jun,577,1,-1,0,unknown,1,1.4812677089907473
35,blue-collar,married,tertiary,no,2999,no,no,unknown,12,jun,1141,1,-1,0,unknown,1,0.16448041781471687
48,blue-collar,married,secondary,no,1000,yes,no,unknown,12,jun,1268,1,-1,0,unknown,1,0.45554468752906074
48,management,divorced,tertiary,no,503,no,yes,unknown,12,jun,1243,1,-1,0,unknown,1,-0.050451169386438455
24,blue-collar,single,secondary,yes,-203,yes,no,unknown,12,jun,465,1,-1,0,unknown,1,1.5680935592638512
49,blue-collar,married,primary,no,361,yes,no,unknown,16,jun,513,1,-1,0,unknown,1,1.5568540172607852
36,blue-collar,married,secondary,no,274,yes,no,unknown,16,jun,686,1,-1,0,unknown,1,1.895201381142388
52,retired,divorced,tertiary,no,3687,yes,yes,unknown,16,jun,741,1,-1,0,unknown,1,0.7766233088711145
42,entrepreneur,single,unknown,no,323,no,no,unknown,16,jun,617,0,-1,0,unknown,1,-0.6263424699891806
36,services,married,secondary,no,981,no,no,unknown,16,jun,1093,0,-1,0,unknown,1,-0.06988383564757465
36,blue-collar,divorced,secondary,no,638,yes,no,unknown,16,jun,1395,1,-1,0,unknown,1,0.2160523755143609
48,unemployed,single,tertiary,no,3229,no,no,unknown,16,jun,1089,0,-1,0,unknown,1,-0.04290508830596223
51,management,single,secondary,no,1610,yes,no,unknown,16,jun,1248,1,-1,0,unknown,1,0.3085849754474806
51,blue-collar,married,secondary,no,33,no,yes,unknown,16,jun,721,1,-1,0,unknown,1,0.8121980556527315
46,technician,married,secondary,no,536,yes,no,unknown,16,jun,750,1,-1,0,unknown,1,1.6043724694749704
37,management,married,tertiary,no,0,no,no,unknown,16,jun,637,1,-1,0,unknown,1,0.7969551389117592
36,entrepreneur,married,tertiary,no,3057,no,no,unknown,16,jun,2769,1,-1,0,unknown,1,-3.0428789651610413
47,management,married,secondary,no,2892,no,no,unknown,17,jun,556,0,-1,0,unknown,1,-0.6637119116521912
40,technician,divorced,tertiary,no,0,no,no,unknown,17,jun,522,0,-1,0,unknown,1,-0.2791934783914716
38,student,single,tertiary,no,3316,no,no,unknown,17,jun,1345,1,-1,0,unknown,1,-0.5764242684961833
40,management,married,secondary,no,106,no,no,unknown,17,jun,676,1,-1,0,unknown,1,0.6944064708110332
39,blue-collar,married,primary,no,2303,yes,no,unknown,17,jun,775,1,-1,0,unknown,1,1.2171720003555875
60,management,married,tertiary,no,3301,no,no,unknown,17,jun,2621,1,-1,0,unknown,1,-2.4447396038981384
39,self-employed,single,tertiary,no,426,no,no,unknown,18,jun,1029,0,-1,0,unknown,1,-0.09574780614738562
51,services,divorced,secondary,no,9,no,no,unknown,18,jun,371,1,-1,0,unknown,1,1.4243639816060694
27,admin.,married,secondary,no,-97,yes,no,unknown,18,jun,1528,1,-1,0,unknown,1,-0.14586278891444107
41,management,single,tertiary,no,11008,no,no,unknown,18,jun,1540,0,-1,0,unknown,1,0.07180330094048665
42,blue-collar,single,primary,no,4930,no,no,unknown,18,jun,973,0,-1,0,unknown,1,-0.03978385974299559
41,entrepreneur,married,secondary,no,707,no,no,unknown,18,jun,707,0,-1,0,unknown,1,-0.2635591932886965
33,technician,married,secondary,no,4,yes,yes,unknown,18,jun,625,1,-1,0,unknown,1,1.8301147131915714
46,admin.,married,secondary,no,126,no,no,unknown,18,jun,1255,0,-1,0,unknown,1,-0.0802948527536137
31,blue-collar,married,secondary,no,671,yes,no,unknown,18,jun,704,1,-1,0,unknown,1,1.967042252667885
41,blue-collar,married,primary,no,219,no,yes,unknown,18,jun,1574,1,-1,0,unknown,1,-0.20700031996226131
41,blue-collar,divorced,secondary,no,3622,no,no,unknown,19,jun,1135,1,-1,0,unknown,1,0.19510712705695935
55,retired,divorced,secondary,no,1580,no,yes,unknown,19,jun,1007,0,-1,0,unknown,1,-0.2167696522482169
53,technician,married,secondary,no,1319,no,no,unknown,19,jun,1318,1,-1,0,unknown,1,-0.06474812865266784
55,housemaid,married,primary,no,2152,no,no,unknown,19,jun,922,1,-1,0,unknown,1,0.4404797359127706
39,services,married,secondary,no,2843,yes,no,unknown,19,jun,585,0,-1,0,unknown,1,-0.589694064099694
40,entrepreneur,married,tertiary,yes,0,no,no,unknown,19,jun,952,1,-1,0,unknown,1,0.6190989333659876
59,retired,married,primary,no,1115,no,no,unknown,19,jun,834,0,-1,0,unknown,1,-0.48719435734352934
42,blue-collar,single,secondary,no,625,no,no,unknown,19,jun,651,1,-1,0,unknown,1,0.6034018588172646
41,blue-collar,married,primary,no,246,no,no,unknown,19,jun,683,1,-1,0,unknown,1,0.9145212414411943
27,blue-collar,married,secondary,no,61,yes,no,unknown,19,jun,1012,0,-1,0,unknown,1,-0.03788528221842433
25,blue-collar,single,secondary,no,-191,yes,no,unknown,19,jun,958,1,-1,0,unknown,1,0.7527954099151557
43,unemployed,married,primary,no,519,no,no,unknown,20,jun,973,1,-1,0,unknown,1,0.4860001790829176
44,services,married,secondary,no,522,no,yes,unknown,20,jun,911,0,-1,0,unknown,1,-0.28414696791640903
26,blue-collar,single,secondary,no,-46,yes,no,unknown,20,jun,382,1,-1,0,unknown,1,1.9003442757340303
52,retired,married,tertiary,no,2269,no,no,unknown,20,jun,1210,0,-1,0,unknown,1,-0.06642485421441476
54,services,married,unknown,no,386,no,yes,unknown,20,jun,838,0,-1,0,unknown,1,-0.41247118439053887
56,management,married,tertiary,no,0,no,yes,unknown,20,jun,422,0,-1,0,unknown,1,-0.5438071632459108
57,management,married,tertiary,no,9103,no,yes,unknown,20,jun,1098,1,-1,0,unknown,1,0.23212718130525162
29,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1663,0,-1,0,unknown,1,0.1540831911106446
47,technician,married,tertiary,no,1694,no,yes,unknown,20,jun,560,1,-1,0,unknown,1,1.3191906268260958
57,management,married,tertiary,no,-92,yes,yes,unknown,20,jun,1617,0,-1,0,unknown,1,0.00020012133732347375
40,blue-collar,married,secondary,no,188,yes,yes,unknown,20,jun,570,1,-1,0,unknown,1,1.62933542915029
46,services,divorced,secondary,no,0,no,no,unknown,20,jun,1023,1,-1,0,unknown,1,0.4776544355630085
43,blue-collar,single,secondary,no,740,yes,no,unknown,20,jun,585,1,-1,0,unknown,1,1.0676313889412679
45,management,married,tertiary,no,655,no,no,unknown,20,jun,693,1,-1,0,unknown,1,0.6904194832840626
24,management,married,secondary,no,867,yes,no,unknown,20,jun,546,1,-1,0,unknown,1,0.9844505110250278
40,blue-collar,married,secondary,no,1009,yes,yes,unknown,20,jun,1036,1,-1,0,unknown,1,0.8006639514863432
38,services,divorced,unknown,no,6360,no,no,unknown,20,jun,1409,1,-1,0,unknown,1,-0.2903611445344693
36,unemployed,married,tertiary,no,4145,no,no,unknown,20,jun,988,1,-1,0,unknown,1,0.35451264955500783
27,blue-collar,single,secondary,yes,-27,no,no,unknown,23,jun,498,1,-1,0,unknown,1,1.5501980481101345
26,admin.,single,primary,no,-122,yes,no,unknown,23,jun,670,1,-1,0,unknown,1,1.5523685874300566
43,management,married,tertiary,no,149,yes,no,unknown,23,jun,662,1,-1,0,unknown,1,1.2847838800613476
25,blue-collar,single,primary,no,52,yes,no,unknown,24,jun,528,1,-1,0,unknown,1,1.7273222484686854
27,blue-collar,married,tertiary,no,335,yes,no,unknown,26,jun,519,1,-1,0,unknown,1,1.5627203006577182
30,technician,married,tertiary,no,526,yes,yes,unknown,26,jun,677,1,-1,0,unknown,1,1.5391448326173571
28,admin.,single,secondary,no,-7,no,yes,unknown,26,jun,3183,1,-1,0,unknown,1,-1.5140212891464775
27,blue-collar,married,primary,no,-413,no,yes,unknown,27,jun,422,1,-1,0,unknown,1,1.796023985366097
32,admin.,divorced,secondary,no,-241,no,yes,unknown,27,jun,856,1,-1,0,unknown,1,0.7427967001981358
41,blue-collar,single,secondary,no,75,yes,no,unknown,1,jul,479,1,-1,0,unknown,1,1.6159054765610297
37,technician,single,tertiary,no,0,no,no,unknown,1,jul,1135,1,-1,0,unknown,1,0.13446692859410564
27,technician,single,secondary,no,158,no,no,unknown,1,jul,650,1,-1,0,unknown,1,0.710624436443446
29,services,single,secondary,no,84,no,yes,unknown,3,jul,587,1,-1,0,unknown,1,0.5745557616180663
33,services,married,secondary,no,114,no,yes,unknown,3,jul,676,0,-1,0,unknown,1,-0.6951468147149809
36,technician,married,primary,no,0,no,no,unknown,4,jul,584,0,-1,0,unknown,1,-0.7599168954994845
28,blue-collar,single,secondary,no,-127,yes,no,cellular,4,jul,1044,1,-1,0,unknown,1,0.7823139221383625
55,blue-collar,married,secondary,no,49,yes,no,cellular,7,jul,494,1,-1,0,unknown,1,0.9435759877921237
51,technician,married,secondary,no,216,no,no,cellular,7,jul,615,1,-1,0,unknown,1,0.9573367279981473
39,technician,single,secondary,no,506,yes,no,cellular,7,jul,718,1,-1,0,unknown,1,0.6082779986178165
42,blue-collar,divorced,primary,no,213,yes,no,cellular,7,jul,434,1,-1,0,unknown,1,1.141875090492837
33,services,single,secondary,no,170,no,no,cellular,7,jul,782,0,-1,0,unknown,1,-0.23018657049726376
36,entrepreneur,divorced,tertiary,no,776,no,yes,cellular,7,jul,722,1,-1,0,unknown,1,0.36415878178368344
45,technician,married,secondary,no,879,no,no,cellular,7,jul,621,1,-1,0,unknown,1,0.8767937521425673
37,self-employed,married,secondary,no,1633,no,no,cellular,7,jul,629,1,-1,0,unknown,1,0.5483506440966771
46,unemployed,married,secondary,no,926,no,no,cellular,7,jul,385,1,-1,0,unknown,1,0.8842842034747768
32,self-employed,single,tertiary,no,2559,no,no,cellular,7,jul,889,0,-1,0,unknown,1,-0.2600089394858534
28,technician,single,secondary,no,909,no,yes,cellular,7,jul,532,0,-1,0,unknown,1,-0.8844481137888504
45,admin.,divorced,secondary,no,-176,no,yes,cellular,7,jul,574,0,-1,0,unknown,1,-0.3545406852538113
41,blue-collar,single,secondary,yes,1085,yes,yes,cellular,7,jul,599,0,-1,0,unknown,1,-0.655184187272598
59,blue-collar,divorced,primary,no,1265,no,yes,cellular,7,jul,849,0,-1,0,unknown,1,-0.31431827138406
47,technician,single,secondary,no,-239,yes,yes,cellular,7,jul,973,1,-1,0,unknown,1,0.4279996882235074
31,blue-collar,single,secondary,no,726,no,no,cellular,7,jul,719,1,-1,0,unknown,1,0.3214488893508057
31,management,single,tertiary,no,296,no,yes,cellular,8,jul,509,1,-1,0,unknown,1,0.7495701830087661
33,entrepreneur,married,secondary,no,-627,yes,yes,cellular,8,jul,740,0,-1,0,unknown,1,-0.7595579080979934
52,entrepreneur,married,tertiary,yes,-468,no,no,cellular,8,jul,534,0,-1,0,unknown,1,-0.6350495536756846
26,self-employed,single,secondary,no,551,no,no,cellular,8,jul,531,0,-1,0,unknown,1,-0.8585022445216945
25,technician,single,secondary,no,0,no,yes,cellular,8,jul,634,0,-1,0,unknown,1,-0.37440103132287944
25,blue-collar,married,secondary,no,101,no,yes,cellular,8,jul,460,1,-1,0,unknown,1,1.2547209792733416
28,blue-collar,single,secondary,no,517,no,yes,cellular,8,jul,681,0,-1,0,unknown,1,-0.33884485177591894
33,entrepreneur,divorced,tertiary,no,37,no,yes,cellular,8,jul,1082,0,-1,0,unknown,1,-0.04083001154304844
45,management,divorced,tertiary,no,854,no,yes,cellular,8,jul,730,0,-1,0,unknown,1,-0.5059263148909959
36,services,married,secondary,no,30,no,yes,cellular,8,jul,716,1,-1,0,unknown,1,0.5007611060092564
26,blue-collar,single,secondary,yes,81,no,yes,cellular,8,jul,803,1,-1,0,unknown,1,0.8758392387110202
38,technician,married,secondary,no,0,no,no,cellular,8,jul,635,0,-1,0,unknown,1,-0.6009769301878797
56,blue-collar,single,secondary,no,663,no,yes,cellular,8,jul,819,1,-1,0,unknown,1,0.3281764341761672
26,admin.,single,secondary,no,102,no,yes,cellular,8,jul,658,1,-1,0,unknown,1,0.8742423472468649
26,technician,married,secondary,no,370,no,yes,cellular,8,jul,1061,1,-1,0,unknown,1,0.45522184741612676
25,blue-collar,single,secondary,no,189,no,yes,cellular,8,jul,687,1,-1,0,unknown,1,1.075646674322536
26,unemployed,single,secondary,no,111,no,no,cellular,9,jul,537,0,-1,0,unknown,1,-0.16115107325759476
40,blue-collar,married,primary,no,665,yes,no,cellular,9,jul,781,0,-1,0,unknown,1,-0.9579860653773935
37,admin.,married,primary,no,214,yes,no,cellular,9,jul,645,0,-1,0,unknown,1,-0.6616909824609607
43,blue-collar,single,primary,no,0,no,no,cellular,9,jul,1242,0,-1,0,unknown,1,-0.01893496745335431
41,services,divorced,tertiary,no,1583,yes,no,cellular,9,jul,662,0,-1,0,unknown,1,-0.8633532843739249
49,blue-collar,married,secondary,no,0,no,yes,cellular,9,jul,625,0,-1,0,unknown,1,-0.8158822693505279
29,admin.,divorced,tertiary,yes,0,no,yes,cellular,9,jul,426,1,-1,0,unknown,1,0.5934446374390092
39,services,divorced,secondary,no,687,yes,no,cellular,9,jul,869,0,-1,0,unknown,1,-0.6722124216889102
38,management,married,tertiary,yes,327,yes,yes,cellular,9,jul,556,1,-1,0,unknown,1,0.5497067162900834
26,technician,married,secondary,no,-119,no,yes,cellular,9,jul,359,1,-1,0,unknown,1,0.6482214895364253
32,management,married,tertiary,no,794,yes,yes,cellular,9,jul,1014,0,-1,0,unknown,1,-0.34083925214805805
33,blue-collar,married,primary,no,-191,yes,yes,cellular,9,jul,1290,1,-1,0,unknown,1,-0.1299893025684815
31,management,single,tertiary,no,409,no,yes,cellular,9,jul,564,1,-1,0,unknown,1,0.5619375879948656
49,blue-collar,married,primary,no,3,no,yes,cellular,9,jul,1439,1,-1,0,unknown,1,-0.19916994063464127
27,unemployed,single,primary,no,9,no,yes,cellular,9,jul,919,1,-1,0,unknown,1,0.49567614226951645
30,blue-collar,single,secondary,no,155,yes,yes,cellular,9,jul,1426,1,-1,0,unknown,1,-0.2833275892594622
35,blue-collar,married,secondary,no,1330,no,no,cellular,10,jul,901,0,-1,0,unknown,1,-0.31182912687888453
26,blue-collar,single,secondary,no,-29,yes,no,cellular,10,jul,998,1,-1,0,unknown,1,0.6518440850766206
45,entrepreneur,married,unknown,no,3133,yes,yes,cellular,10,jul,804,0,-1,0,unknown,1,-0.45329247900815517
34,admin.,married,secondary,no,-33,yes,yes,cellular,10,jul,961,0,-1,0,unknown,1,-0.4774448245803801
28,admin.,single,secondary,no,-170,no,yes,cellular,10,jul,720,1,-1,0,unknown,1,0.5227207655833722
25,blue-collar,single,secondary,no,1243,no,yes,cellular,10,jul,1341,1,-1,0,unknown,1,-0.44991240622105816
30,blue-collar,single,secondary,no,1598,yes,no,cellular,10,jul,634,0,-1,0,unknown,1,-0.90730217377042
30,services,married,secondary,no,5,no,yes,cellular,10,jul,829,1,-1,0,unknown,1,0.5502501613881176
47,services,married,secondary,no,367,yes,no,cellular,10,jul,476,1,-1,0,unknown,1,0.6715079146599119
57,admin.,divorced,secondary,no,658,no,no,cellular,10,jul,724,0,-1,0,unknown,1,-0.4533681533449926
38,management,married,tertiary,no,1722,yes,no,cellular,10,jul,500,0,-1,0,unknown,1,-1.6750962358420471
54,technician,married,secondary,no,-315,no,yes,cellular,10,jul,2029,0,-1,0,unknown,1,0.2002535118046542
25,blue-collar,single,primary,no,2483,no,no,cellular,10,jul,1499,1,-1,0,unknown,1,-0.7705016873371355
30,blue-collar,married,secondary,no,0,yes,yes,cellular,10,jul,1399,0,-1,0,unknown,1,-0.3140158502618055
26,management,single,tertiary,no,45,no,no,cellular,10,jul,1187,1,-1,0,unknown,1,-0.047829702606761275
31,student,married,primary,no,46,yes,no,cellular,10,jul,487,0,-1,0,unknown,1,-0.9268264915793649
29,blue-collar,single,secondary,no,482,no,yes,cellular,10,jul,1097,1,-1,0,unknown,1,0.28819199894500463
49,blue-collar,married,secondary,no,3728,yes,no,cellular,11,jul,1060,1,-1,0,unknown,1,0.5511026055086373
60,retired,divorced,secondary,no,1099,no,no,cellular,11,jul,764,1,-1,0,unknown,1,0.27779922492089987
60,management,married,tertiary,no,2222,yes,no,cellular,11,jul,1120,1,-1,0,unknown,1,0.6879660863348591
29,management,single,tertiary,no,983,yes,no,cellular,11,jul,963,1,-1,0,unknown,1,0.3885746971461146
55,management,divorced,secondary,no,204,yes,no,cellular,11,jul,1973,1,-1,0,unknown,1,-0.6086291195968275
44,admin.,married,secondary,no,1074,yes,no,cellular,11,jul,911,1,-1,0,unknown,1,0.658359866207193
47,technician,married,secondary,no,3466,yes,no,cellular,11,jul,853,1,-1,0,unknown,1,1.2529279820260024
35,admin.,married,secondary,no,-203,yes,no,cellular,11,jul,1649,1,-1,0,unknown,1,-0.5924570895385448
35,entrepreneur,married,secondary,no,2436,no,yes,cellular,14,jul,1397,1,-1,0,unknown,1,-0.2366556304497151
38,technician,married,secondary,no,976,yes,no,cellular,14,jul,766,1,-1,0,unknown,1,1.0003819579997222
34,entrepreneur,married,tertiary,no,146,yes,no,cellular,14,jul,788,1,-1,0,unknown,1,1.5098881305506657
50,technician,married,secondary,no,156,no,yes,cellular,14,jul,1130,1,-1,0,unknown,1,0.5041974797471966
43,admin.,married,tertiary,no,189,yes,no,cellular,14,jul,1062,1,-1,0,unknown,1,0.7759509965547131
